date,title,our_price,competitor_a_price,competitor_b_price,competitor_c_price,avg_competitor_price,rating,in_stock,month,day_of_week,is_weekend,seasonal_demand,demand_score,sales_volume,revenue,optimal_price,price_gap_pct,season,price_vs_rating
2026-05-25,Set Me Free,11.94,10.1,11.79,12.87,11.58,3.2,1,5,0,0,1.05,1.0501,52,620.88,8.11,0.0311,2,3.73
2026-05-26,Set Me Free,11.92,10.11,11.72,12.86,11.57,3.2,1,5,1,0,1.05,1.0501,49,584.08,8.1,0.0303,2,3.72
2026-05-27,Set Me Free,12.2,10.2,11.69,12.85,11.58,3.2,1,5,2,0,1.05,1.0094,45,549.0,8.11,0.0535,2,3.81
2026-05-28,Set Me Free,11.95,10.18,11.74,12.84,11.59,3.2,1,5,3,0,1.05,1.0489,49,585.55,8.11,0.0311,2,3.73
2026-05-29,Set Me Free,11.41,10.13,11.79,12.84,11.59,3.2,1,5,4,0,1.05,1.1399,57,650.37,8.11,-0.0155,2,3.57
2026-05-30,Set Me Free,11.51,10.07,11.74,12.85,11.55,3.2,1,5,5,1,1.05,1.2833,65,748.15,8.09,-0.0035,2,3.6
2026-05-31,Set Me Free,11.44,10.0,11.88,12.83,11.57,3.2,1,5,6,1,1.05,1.3007,70,800.8,8.1,-0.0112,2,3.58
2026-06-01,Set Me Free,12.2,10.03,11.94,12.86,11.61,3.2,1,6,0,0,0.95,0.9174,47,573.4,8.13,0.0508,3,3.81
2026-06-02,Set Me Free,12.4,10.08,11.98,12.71,11.59,3.2,0,6,1,0,0.95,0.8885,42,520.8,8.11,0.0699,3,3.88
2026-06-03,Set Me Free,12.17,10.0,11.94,12.69,11.54,3.2,1,6,2,0,0.95,0.9122,43,523.31,8.08,0.0546,3,3.8
2026-06-04,Set Me Free,11.62,9.97,11.92,12.73,11.54,3.2,1,6,3,0,0.95,0.991,47,546.14,8.08,0.0069,3,3.63
2026-06-05,Set Me Free,12.24,10.06,11.99,12.61,11.55,3.2,1,6,4,0,0.95,0.9043,48,587.52,8.09,0.0597,3,3.82
2026-06-06,Set Me Free,12.58,9.99,11.97,12.65,11.53,3.2,1,6,5,1,0.95,0.9866,50,629.0,8.07,0.0911,3,3.93
2026-06-07,Set Me Free,11.2,9.97,12.07,12.69,11.58,3.2,1,6,6,1,0.95,1.2244,58,649.6,8.1,-0.0328,3,3.5
2026-06-08,Set Me Free,11.27,9.92,12.13,12.73,11.59,3.2,1,6,0,0,0.95,1.0557,51,574.77,8.12,-0.0276,3,3.52
2026-06-09,Set Me Free,12.53,10.0,12.11,12.77,11.63,3.2,1,6,1,0,0.95,0.8768,44,551.32,8.14,0.0774,3,3.92
2026-06-10,Set Me Free,12.12,9.98,11.98,12.69,11.55,3.2,0,6,2,0,0.95,0.9199,48,581.76,8.09,0.0494,3,3.79
2026-06-11,Set Me Free,12.16,10.02,12.04,12.64,11.57,3.2,1,6,3,0,0.95,0.917,41,498.56,8.1,0.051,3,3.8
2026-06-12,Set Me Free,12.43,10.02,12.09,12.64,11.58,3.2,1,6,4,0,0.95,0.8837,46,571.78,8.11,0.0734,3,3.88
2026-06-13,Set Me Free,12.53,10.01,12.04,12.74,11.6,3.2,1,6,5,1,0.95,1.0034,51,639.03,8.12,0.0802,3,3.92
2026-06-14,Set Me Free,12.52,10.09,12.0,12.65,11.58,3.2,0,6,6,1,0.95,1.0026,50,626.0,8.11,0.0812,3,3.91
2026-06-15,Set Me Free,11.77,10.17,11.97,12.57,11.57,3.2,1,6,0,0,0.95,0.9721,51,600.27,8.1,0.0173,3,3.68
2026-06-16,Set Me Free,12.65,10.08,11.85,12.66,11.53,3.2,1,6,1,0,0.95,0.8492,38,480.7,8.07,0.0971,3,3.95
2026-06-17,Set Me Free,12.35,10.01,11.86,12.59,11.49,3.2,1,6,2,0,0.95,0.8809,46,568.1,8.04,0.0748,3,3.86
2026-06-18,Set Me Free,12.08,9.99,11.8,12.58,11.46,3.2,1,6,3,0,0.95,0.9124,51,616.08,8.02,0.0541,3,3.78
2026-06-19,Set Me Free,12.55,9.95,11.9,12.58,11.48,3.2,1,6,4,0,0.95,0.8539,46,577.3,8.03,0.0932,3,3.92
2026-06-20,Set Me Free,11.44,9.89,11.86,12.81,11.52,3.2,0,6,5,1,0.95,1.1679,57,652.08,8.06,-0.0069,3,3.58
2026-06-21,Set Me Free,12.16,9.84,11.9,12.72,11.49,3.2,1,6,6,1,0.95,1.0415,52,632.32,8.04,0.0583,3,3.8
2026-06-22,Set Me Free,11.7,9.85,11.9,12.65,11.47,3.2,1,6,0,0,0.95,0.9673,51,596.7,8.03,0.0201,3,3.66
2026-06-23,Set Me Free,11.67,9.87,11.87,12.71,11.49,3.2,0,6,1,0,0.95,0.9749,52,606.84,8.04,0.0157,3,3.65
2026-06-24,Set Me Free,12.58,9.81,11.76,12.88,11.48,3.2,1,6,2,0,0.95,0.8514,46,578.68,8.04,0.0958,3,3.93
2026-06-25,Set Me Free,11.77,9.84,11.66,12.91,11.47,3.2,1,6,3,0,0.95,0.9577,46,541.42,8.03,0.0262,3,3.68
2026-06-26,Set Me Free,10.94,9.89,11.63,13.0,11.51,3.2,0,6,4,0,0.95,1.099,56,612.64,8.06,-0.0495,3,3.42
2026-06-27,Set Me Free,11.31,9.92,11.64,13.14,11.57,3.2,1,6,5,1,0.95,1.2013,52,588.12,8.1,-0.0225,3,3.53
2026-06-28,Set Me Free,12.32,9.99,11.6,13.14,11.58,3.2,1,6,6,1,0.95,1.0313,56,689.92,8.1,0.0639,3,3.85
2026-06-29,Set Me Free,11.3,9.95,11.63,13.16,11.58,3.2,0,6,0,0,0.95,1.0481,53,598.9,8.1,-0.0242,3,3.53
2026-06-30,Set Me Free,11.91,9.97,11.64,13.15,11.59,3.2,1,6,1,0,0.95,0.9546,46,547.86,8.11,0.0276,3,3.72
2026-07-01,Set Me Free,11.91,10.0,11.56,13.19,11.59,3.2,1,7,2,0,0.88,0.8841,43,512.13,8.11,0.0276,3,3.72
2026-07-02,Set Me Free,12.11,10.03,11.65,13.31,11.66,3.2,1,7,3,0,0.88,0.8683,43,520.73,8.16,0.0386,3,3.78
2026-07-03,Set Me Free,12.81,9.93,11.68,13.34,11.65,3.2,0,7,4,0,0.88,0.7831,35,448.35,8.15,0.0996,3,4.0
2026-07-04,Set Me Free,11.73,9.94,11.7,13.4,11.68,3.2,1,7,5,1,0.88,1.0607,52,609.96,8.18,0.0043,3,3.67
2026-07-05,Set Me Free,11.25,9.98,11.78,13.49,11.75,3.2,1,7,6,1,0.88,1.1554,63,708.75,8.22,-0.0426,3,3.52
2026-07-06,Set Me Free,11.45,10.06,11.71,13.33,11.7,3.2,0,7,0,0,0.88,0.9663,46,526.7,8.19,-0.0214,3,3.58
2026-07-07,Set Me Free,12.6,10.01,11.72,13.38,11.7,3.2,1,7,1,0,0.88,0.8136,40,504.0,8.19,0.0769,3,3.94
2026-07-08,Set Me Free,12.28,9.97,11.7,13.34,11.67,3.2,1,7,2,0,0.88,0.8482,41,503.48,8.17,0.0523,3,3.84
2026-07-09,Set Me Free,11.76,10.01,11.68,13.23,11.64,3.2,1,7,3,0,0.88,0.9124,43,505.68,8.15,0.0103,3,3.68
2026-07-10,Set Me Free,11.54,9.89,11.58,13.29,11.59,3.2,0,7,4,0,0.88,0.9359,50,577.0,8.11,-0.0043,3,3.61
2026-07-11,Set Me Free,11.34,9.91,11.57,13.33,11.6,3.2,1,7,5,1,0.88,1.1137,56,635.04,8.12,-0.0224,3,3.54
2026-07-12,Set Me Free,11.64,9.94,11.53,13.2,11.56,3.2,1,7,6,1,0.88,1.0548,54,628.56,8.09,0.0069,3,3.64
2026-07-13,Set Me Free,11.78,9.89,11.53,13.25,11.56,3.2,0,7,0,0,0.88,0.8981,44,518.32,8.09,0.019,3,3.68
2026-07-14,Set Me Free,11.87,9.97,11.54,13.27,11.59,3.2,1,7,1,0,0.88,0.8904,41,486.67,8.11,0.0242,3,3.71
2026-07-15,Set Me Free,12.12,9.9,11.53,13.21,11.55,3.2,1,7,2,0,0.88,0.8516,42,509.04,8.08,0.0494,3,3.79
2026-07-16,Set Me Free,12.23,9.97,11.6,13.18,11.58,3.2,1,7,3,0,0.88,0.8425,43,525.89,8.11,0.0561,3,3.82
2026-07-17,Set Me Free,12.09,9.9,11.58,13.22,11.57,3.2,1,7,4,0,0.88,0.8581,42,507.78,8.1,0.0449,3,3.78
2026-07-18,Set Me Free,12.2,9.92,11.59,13.32,11.61,3.2,1,7,5,1,0.88,0.9773,49,597.8,8.13,0.0508,3,3.81
2026-07-19,Set Me Free,12.02,9.86,11.57,13.33,11.59,3.2,1,7,6,1,0.88,1.0002,50,601.0,8.11,0.0371,3,3.76
2026-07-20,Set Me Free,12.33,9.9,11.41,13.34,11.55,3.2,1,7,0,0,0.88,0.8259,45,554.85,8.08,0.0675,3,3.85
2026-07-21,Set Me Free,11.8,9.94,11.44,13.35,11.57,3.2,1,7,1,0,0.88,0.8976,44,519.2,8.1,0.0199,3,3.69
2026-07-22,Set Me Free,11.76,9.89,11.5,13.32,11.57,3.2,1,7,2,0,0.88,0.9022,40,470.4,8.1,0.0164,3,3.68
2026-07-23,Set Me Free,11.82,9.88,11.49,13.2,11.53,3.2,1,7,3,0,0.88,0.8881,44,520.08,8.07,0.0252,3,3.69
2026-07-24,Set Me Free,10.95,9.82,11.5,13.23,11.52,3.2,0,7,4,0,0.88,1.018,51,558.45,8.06,-0.0495,3,3.42
2026-07-25,Set Me Free,11.73,9.8,11.49,13.14,11.48,3.2,1,7,5,1,0.88,1.0273,51,598.23,8.03,0.0218,3,3.67
2026-07-26,Set Me Free,11.68,9.79,11.61,13.27,11.56,3.2,0,7,6,1,0.88,1.0483,51,595.68,8.09,0.0104,3,3.65
2026-07-27,Set Me Free,11.67,9.83,11.64,13.22,11.56,3.2,0,7,0,0,0.88,0.9136,42,490.14,8.09,0.0095,3,3.65
2026-07-28,Set Me Free,12.27,9.85,11.62,13.19,11.55,3.2,1,7,1,0,0.88,0.8337,41,503.07,8.09,0.0623,3,3.83
2026-07-29,Set Me Free,11.69,9.74,11.56,13.14,11.48,3.2,1,7,2,0,0.88,0.8996,43,502.67,8.04,0.0183,3,3.65
2026-07-30,Set Me Free,11.64,9.69,11.66,13.12,11.49,3.2,1,7,3,0,0.88,0.9076,40,465.6,8.04,0.0131,3,3.64
2026-07-31,Set Me Free,12.5,9.69,11.69,13.3,11.56,3.2,0,7,4,0,0.88,0.8071,39,487.5,8.09,0.0813,3,3.91
2026-08-01,Set Me Free,11.51,9.67,11.57,13.33,11.52,3.2,1,8,5,1,0.92,1.1195,52,598.52,8.07,-0.0009,3,3.6
2026-08-02,Set Me Free,11.81,9.75,11.64,13.26,11.55,3.2,1,8,6,1,0.92,1.0731,56,661.36,8.08,0.0225,3,3.69
2026-08-03,Set Me Free,11.23,9.86,11.56,13.35,11.59,3.2,1,8,0,0,0.92,1.0281,45,505.35,8.11,-0.0311,3,3.51
2026-08-04,Set Me Free,11.74,9.82,11.59,13.26,11.55,3.2,1,8,1,0,0.92,0.9441,48,563.52,8.09,0.0165,3,3.67
2026-08-05,Set Me Free,11.7,9.79,11.61,13.19,11.53,3.2,0,8,2,0,0.92,0.9461,46,538.2,8.07,0.0147,3,3.66
2026-08-06,Set Me Free,11.39,9.79,11.51,13.27,11.52,3.2,1,8,3,0,0.92,0.9917,53,603.67,8.06,-0.0113,3,3.56
2026-08-07,Set Me Free,12.18,9.75,11.49,13.16,11.47,3.2,1,8,4,0,0.92,0.8717,44,535.92,8.03,0.0619,3,3.81
2026-08-08,Set Me Free,12.12,9.73,11.44,13.25,11.47,3.2,1,8,5,1,0.92,1.0122,54,654.48,8.03,0.0567,3,3.79
2026-08-09,Set Me Free,11.77,9.75,11.5,13.25,11.5,3.2,1,8,6,1,0.92,1.0718,57,670.89,8.05,0.0235,3,3.68
2026-08-10,Set Me Free,12.22,9.76,11.36,13.26,11.46,3.2,1,8,0,0,0.92,0.8655,43,525.46,8.02,0.0663,3,3.82
2026-08-11,Set Me Free,11.27,9.74,11.31,13.22,11.42,3.2,1,8,1,0,0.92,0.9951,48,540.96,7.99,-0.0131,3,3.52
2026-08-12,Set Me Free,11.53,9.83,11.35,13.07,11.41,3.2,1,8,2,0,0.92,0.954,45,518.85,7.99,0.0105,3,3.6
2026-08-13,Set Me Free,11.43,9.8,11.19,13.09,11.36,3.2,1,8,3,0,0.92,0.9611,45,514.35,7.95,0.0062,3,3.57
2026-08-14,Set Me Free,12.13,9.87,11.16,13.16,11.4,3.2,1,8,4,0,0.92,0.8686,47,570.11,7.98,0.064,3,3.79
2026-08-15,Set Me Free,11.34,9.88,11.12,13.24,11.41,3.2,1,8,5,1,0.92,1.1302,54,612.36,7.99,-0.0061,3,3.54
2026-08-16,Set Me Free,11.85,9.87,11.16,13.12,11.39,3.2,1,8,6,1,0.92,1.0398,53,628.05,7.97,0.0404,3,3.7
2026-08-17,Set Me Free,10.86,9.9,11.08,13.13,11.37,3.2,1,8,0,0,0.92,1.0549,51,553.86,7.96,-0.0449,3,3.39
2026-08-18,Set Me Free,11.04,9.94,11.04,13.21,11.4,3.2,1,8,1,0,0.92,1.0285,57,629.28,7.98,-0.0316,3,3.45
2026-08-19,Set Me Free,12.37,9.96,10.99,13.2,11.38,3.2,1,8,2,0,0.92,0.8367,40,494.8,7.97,0.087,3,3.87
2026-08-20,Set Me Free,11.61,9.98,10.99,13.15,11.37,3.2,1,8,3,0,0.92,0.9362,48,557.28,7.96,0.0211,3,3.63
2026-08-21,Set Me Free,11.35,9.94,11.04,13.14,11.38,3.2,1,8,4,0,0.92,0.9754,46,522.1,7.96,-0.0026,3,3.55
2026-08-22,Set Me Free,11.79,9.92,11.13,13.17,11.41,3.2,1,8,5,1,0.92,1.0528,55,648.45,7.99,0.0333,3,3.68
2026-08-23,Set Me Free,12.02,9.9,11.09,13.02,11.34,3.2,1,8,6,1,0.92,1.0058,45,540.9,7.94,0.06,3,3.76
2026-08-24,Set Me Free,11.42,9.82,11.19,13.11,11.37,3.2,0,8,0,0,0.92,0.9642,55,628.1,7.96,0.0044,3,3.57
2026-08-25,Set Me Free,12.16,9.81,11.14,13.0,11.32,3.2,1,8,1,0,0.92,0.8538,39,474.24,7.92,0.0742,3,3.8
2025-08-26,Shakespeare's Sonnets,35.76,32.61,34.69,37.52,34.94,3.6,1,8,1,0,0.92,0.9601,46,1644.96,24.46,0.0235,3,9.93
2025-08-27,Shakespeare's Sonnets,36.33,33.18,34.65,37.31,35.05,3.6,1,8,2,0,0.92,0.9382,43,1562.19,24.53,0.0365,3,10.09
2025-08-28,Shakespeare's Sonnets,35.46,33.1,34.74,37.2,35.02,3.6,1,8,3,0,0.92,0.9785,52,1843.92,24.51,0.0126,3,9.85
2025-08-29,Shakespeare's Sonnets,37.3,33.11,34.41,37.32,34.94,3.6,1,8,4,0,0.92,0.8901,45,1678.5,24.46,0.0675,3,10.36
2025-08-30,Shakespeare's Sonnets,34.74,33.15,34.44,37.27,34.96,3.6,1,8,5,1,0.92,1.164,61,2119.14,24.47,-0.0063,3,9.65
2025-08-31,Shakespeare's Sonnets,36.9,33.31,34.62,37.12,35.02,3.6,1,8,6,1,0.92,1.0474,51,1881.9,24.51,0.0537,3,10.25
2025-09-01,Shakespeare's Sonnets,33.91,33.15,34.6,37.13,34.96,3.6,1,9,0,0,1.1,1.2644,64,2170.24,24.47,-0.03,4,9.42
2025-09-02,Shakespeare's Sonnets,37.27,33.06,34.72,37.06,34.95,3.6,1,9,1,0,1.1,1.0659,50,1863.5,24.46,0.0664,4,10.35
2025-09-03,Shakespeare's Sonnets,34.96,32.89,34.85,36.97,34.9,3.6,1,9,2,0,1.1,1.1934,59,2062.64,24.43,0.0017,4,9.71
2025-09-04,Shakespeare's Sonnets,36.48,32.75,35.09,36.77,34.87,3.6,1,9,3,0,1.1,1.1034,61,2225.28,24.41,0.0462,4,10.13
2025-09-05,Shakespeare's Sonnets,37.87,32.66,34.74,36.8,34.74,3.6,1,9,4,0,1.1,1.0244,52,1969.24,24.31,0.0901,4,10.52
2025-09-06,Shakespeare's Sonnets,37.64,32.71,34.99,36.93,34.88,3.6,1,9,5,1,1.1,1.1997,60,2258.4,24.41,0.0791,4,10.46
2025-09-07,Shakespeare's Sonnets,35.53,32.46,35.28,36.95,34.9,3.6,1,9,6,1,1.1,1.3327,65,2309.45,24.43,0.0181,4,9.87
2025-09-08,Shakespeare's Sonnets,37.77,32.32,35.56,37.28,35.05,3.6,1,9,0,0,1.1,1.0463,47,1775.19,24.54,0.0776,4,10.49
2025-09-09,Shakespeare's Sonnets,37.12,32.39,35.43,37.35,35.06,3.6,1,9,1,0,1.1,1.0797,58,2152.96,24.54,0.0588,4,10.31
2025-09-10,Shakespeare's Sonnets,35.76,32.43,35.57,37.24,35.08,3.6,1,9,2,0,1.1,1.1561,52,1859.52,24.56,0.0194,4,9.93
2025-09-11,Shakespeare's Sonnets,36.2,32.15,35.43,37.15,34.91,3.6,1,9,3,0,1.1,1.1213,59,2135.8,24.44,0.037,4,10.06
2025-09-12,Shakespeare's Sonnets,36.49,31.9,35.36,37.17,34.81,3.6,0,9,4,0,1.1,1.0995,58,2116.42,24.37,0.0483,4,10.14
2025-09-13,Shakespeare's Sonnets,33.12,32.17,35.21,37.12,34.83,3.6,1,9,5,1,1.1,1.5072,68,2252.16,24.38,-0.0491,4,9.2
2025-09-14,Shakespeare's Sonnets,37.81,32.33,35.32,37.03,34.89,3.6,1,9,6,1,1.1,1.1912,60,2268.6,24.43,0.0837,4,10.5
2025-09-15,Shakespeare's Sonnets,37.51,32.41,35.18,36.85,34.82,3.6,1,9,0,0,1.1,1.0465,45,1687.95,24.37,0.0773,4,10.42
2025-09-16,Shakespeare's Sonnets,37.79,32.42,35.14,37.0,34.86,3.6,0,9,1,0,1.1,1.0347,54,2040.66,24.4,0.0841,4,10.5
2025-09-17,Shakespeare's Sonnets,34.69,32.48,35.02,37.13,34.88,3.6,1,9,2,0,1.1,1.2084,58,2012.02,24.41,-0.0054,4,9.64
2025-09-18,Shakespeare's Sonnets,37.28,32.67,35.15,37.3,35.04,3.6,1,9,3,0,1.1,1.0703,55,2050.4,24.53,0.0639,4,10.36
2025-09-19,Shakespeare's Sonnets,36.91,32.55,35.25,37.3,35.03,3.6,1,9,4,0,1.1,1.0895,53,1956.23,24.52,0.0537,4,10.25
2025-09-20,Shakespeare's Sonnets,38.5,32.51,35.25,37.42,35.06,3.6,0,9,5,1,1.1,1.1629,59,2271.5,24.54,0.0981,4,10.69
2025-09-21,Shakespeare's Sonnets,36.11,32.18,35.68,37.29,35.05,3.6,1,9,6,1,1.1,1.3044,69,2491.59,24.53,0.0302,4,10.03
2025-09-22,Shakespeare's Sonnets,36.59,32.24,35.59,37.24,35.03,3.6,1,9,0,0,1.1,1.1063,51,1866.09,24.52,0.0445,4,10.16
2025-09-23,Shakespeare's Sonnets,33.6,32.41,35.58,37.89,35.29,3.6,1,9,1,0,1.1,1.3076,61,2049.6,24.71,-0.0479,4,9.33
2025-09-24,Shakespeare's Sonnets,35.31,32.09,35.77,38.2,35.35,3.6,1,9,2,0,1.1,1.1995,57,2012.67,24.75,-0.0011,4,9.81
2025-09-25,Shakespeare's Sonnets,37.88,32.21,35.68,38.03,35.31,3.6,1,9,3,0,1.1,1.0545,58,2197.04,24.72,0.0728,4,10.52
2025-09-26,Shakespeare's Sonnets,34.91,32.35,35.78,37.87,35.33,3.6,1,9,4,0,1.1,1.2229,58,2024.78,24.73,-0.0119,4,9.7
2025-09-27,Shakespeare's Sonnets,37.04,32.2,35.84,37.78,35.27,3.6,1,9,5,1,1.1,1.2604,66,2444.64,24.69,0.0502,4,10.29
2025-09-28,Shakespeare's Sonnets,36.12,31.91,35.92,37.64,35.16,3.6,1,9,6,1,1.1,1.3109,68,2456.16,24.61,0.0273,4,10.03
2025-09-29,Shakespeare's Sonnets,37.57,32.05,35.69,37.87,35.2,3.6,1,9,0,0,1.1,1.0644,48,1803.36,24.64,0.0673,4,10.44
2025-09-30,Shakespeare's Sonnets,33.57,32.0,35.55,37.72,35.09,3.6,1,9,1,0,1.1,1.296,69,2316.33,24.56,-0.0433,4,9.32
2025-10-01,Shakespeare's Sonnets,38.32,32.01,35.45,37.54,35.0,3.6,1,10,2,0,1.2,1.109,60,2299.2,24.5,0.0949,4,10.64
2025-10-02,Shakespeare's Sonnets,36.99,31.98,35.32,37.55,34.95,3.6,1,10,3,0,1.2,1.1789,64,2367.36,24.47,0.0584,4,10.28
2025-10-03,Shakespeare's Sonnets,37.25,32.0,35.34,37.79,35.05,3.6,1,10,4,0,1.2,1.1699,57,2123.25,24.53,0.0628,4,10.35
2025-10-04,Shakespeare's Sonnets,34.22,32.13,35.55,37.83,35.17,3.6,1,10,5,1,1.2,1.5775,81,2771.82,24.62,-0.027,4,9.51
2025-10-05,Shakespeare's Sonnets,36.21,32.14,35.45,37.85,35.15,3.6,1,10,6,1,1.2,1.423,74,2679.54,24.6,0.0302,4,10.06
2025-10-06,Shakespeare's Sonnets,35.74,32.03,35.29,37.73,35.02,3.6,0,10,0,0,1.2,1.2585,69,2466.06,24.51,0.0206,4,9.93
2025-10-07,Shakespeare's Sonnets,35.91,31.91,35.29,37.65,34.95,3.6,1,10,1,0,1.2,1.2434,59,2118.69,24.46,0.0275,4,9.98
2025-10-08,Shakespeare's Sonnets,35.06,31.81,35.54,37.37,34.91,3.6,1,10,2,0,1.2,1.2954,66,2313.96,24.44,0.0043,4,9.74
2025-10-09,Shakespeare's Sonnets,33.97,31.93,35.58,36.97,34.83,3.6,1,10,3,0,1.2,1.3654,67,2275.99,24.38,-0.0247,4,9.44
2025-10-10,Shakespeare's Sonnets,33.66,31.87,35.54,36.76,34.72,3.6,0,10,4,0,1.2,1.3806,65,2187.9,24.3,-0.0305,4,9.35
2025-10-11,Shakespeare's Sonnets,37.99,31.8,35.33,36.98,34.7,3.6,1,10,5,1,1.2,1.2757,64,2431.36,24.29,0.0948,4,10.55
2025-10-12,Shakespeare's Sonnets,36.89,31.85,35.51,36.86,34.74,3.6,1,10,6,1,1.2,1.3477,63,2324.07,24.32,0.0619,4,10.25
2025-10-13,Shakespeare's Sonnets,34.78,32.16,35.7,37.08,34.98,3.6,0,10,0,0,1.2,1.3191,69,2399.82,24.49,-0.0057,4,9.66
2025-10-14,Shakespeare's Sonnets,36.95,32.2,35.59,37.26,35.02,3.6,1,10,1,0,1.2,1.1853,61,2253.95,24.51,0.0551,4,10.26
2025-10-15,Shakespeare's Sonnets,35.25,32.05,35.52,37.62,35.06,3.6,1,10,2,0,1.2,1.2932,67,2361.75,24.54,0.0054,4,9.79
2025-10-16,Shakespeare's Sonnets,34.22,32.02,35.42,37.39,34.94,3.6,1,10,3,0,1.2,1.3556,64,2190.08,24.46,-0.0206,4,9.51
2025-10-17,Shakespeare's Sonnets,33.51,32.07,35.18,37.37,34.87,3.6,1,10,4,0,1.2,1.4027,68,2278.68,24.41,-0.039,4,9.31
2025-10-18,Shakespeare's Sonnets,37.21,32.11,35.42,37.37,34.97,3.6,1,10,5,1,1.2,1.3423,66,2455.86,24.48,0.0641,4,10.34
2025-10-19,Shakespeare's Sonnets,34.79,31.93,35.34,37.37,34.88,3.6,1,10,6,1,1.2,1.5083,79,2748.41,24.42,-0.0026,4,9.66
2025-10-20,Shakespeare's Sonnets,37.41,31.73,35.41,37.61,34.92,3.6,1,10,0,0,1.2,1.1533,61,2282.01,24.44,0.0713,4,10.39
2025-10-21,Shakespeare's Sonnets,37.31,31.76,35.62,37.65,35.01,3.6,1,10,1,0,1.2,1.1645,58,2163.98,24.51,0.0657,4,10.36
2025-10-22,Shakespeare's Sonnets,38.48,31.83,35.67,37.58,35.03,3.6,1,10,2,0,1.2,1.1023,56,2154.88,24.52,0.0985,4,10.69
2025-10-23,Shakespeare's Sonnets,37.2,31.65,35.45,37.21,34.77,3.6,1,10,3,0,1.2,1.1562,64,2380.8,24.34,0.0699,4,10.33
2025-10-24,Shakespeare's Sonnets,35.14,31.78,35.44,37.26,34.83,3.6,1,10,4,0,1.2,1.2847,66,2319.24,24.38,0.0089,4,9.76
2025-10-25,Shakespeare's Sonnets,34.73,31.8,35.64,37.39,34.94,3.6,1,10,5,1,1.2,1.518,76,2639.48,24.46,-0.006,4,9.65
2025-10-26,Shakespeare's Sonnets,36.3,31.74,35.36,37.49,34.86,3.6,0,10,6,1,1.2,1.3961,70,2541.0,24.4,0.0413,4,10.08
2025-10-27,Shakespeare's Sonnets,36.96,31.83,34.98,37.39,34.74,3.6,1,10,0,0,1.2,1.1677,53,1958.88,24.32,0.0639,4,10.27
2025-10-28,Shakespeare's Sonnets,33.08,31.54,35.11,37.43,34.69,3.6,1,10,1,0,1.2,1.4225,73,2414.84,24.29,-0.0464,4,9.19
2025-10-29,Shakespeare's Sonnets,35.16,31.85,35.13,37.52,34.83,3.6,1,10,2,0,1.2,1.2839,61,2144.76,24.38,0.0095,4,9.77
2025-10-30,Shakespeare's Sonnets,37.97,32.05,35.21,37.55,34.94,3.6,1,10,3,0,1.2,1.1238,59,2240.23,24.45,0.0867,4,10.55
2025-10-31,Shakespeare's Sonnets,34.25,31.96,35.39,37.54,34.96,3.6,1,10,4,0,1.2,1.3549,70,2397.5,24.47,-0.0203,4,9.51
2025-11-01,Shakespeare's Sonnets,35.05,32.12,35.36,37.61,35.03,3.6,1,11,5,1,1.35,1.6873,86,3014.3,24.52,0.0006,4,9.74
2025-11-02,Shakespeare's Sonnets,35.5,32.27,35.26,37.61,35.05,3.6,1,11,6,1,1.35,1.6505,83,2946.5,24.53,0.0128,4,9.86
2025-11-03,Shakespeare's Sonnets,34.69,32.58,35.12,37.52,35.07,3.6,1,11,0,0,1.35,1.4981,70,2428.3,24.55,-0.0108,4,9.64
2025-11-04,Shakespeare's Sonnets,35.69,32.61,35.41,37.54,35.19,3.6,1,11,1,0,1.35,1.4317,68,2426.92,24.63,0.0142,4,9.91
2025-11-05,Shakespeare's Sonnets,35.3,32.62,35.43,37.29,35.11,3.6,1,11,2,0,1.35,1.4546,70,2471.0,24.58,0.0054,4,9.81
2025-11-06,Shakespeare's Sonnets,35.32,32.69,35.45,37.04,35.06,3.6,1,11,3,0,1.35,1.4494,71,2507.72,24.54,0.0074,4,9.81
2025-11-07,Shakespeare's Sonnets,34.86,32.37,35.29,36.95,34.87,3.6,1,11,4,0,1.35,1.4695,67,2335.62,24.41,-0.0003,4,9.68
2025-11-08,Shakespeare's Sonnets,37.36,32.57,35.11,37.4,35.03,3.6,0,11,5,1,1.35,1.5042,74,2764.64,24.52,0.0665,4,10.38
2025-11-09,Shakespeare's Sonnets,35.3,32.64,35.13,37.2,34.99,3.6,0,11,6,1,1.35,1.6626,84,2965.2,24.49,0.0089,4,9.81
2025-11-10,Shakespeare's Sonnets,34.58,32.88,35.05,37.22,35.05,3.6,1,11,0,0,1.35,1.5048,78,2697.24,24.53,-0.0134,4,9.61
2025-11-11,Shakespeare's Sonnets,34.08,32.78,35.06,36.9,34.92,3.6,1,11,1,0,1.35,1.5342,75,2556.0,24.44,-0.0241,4,9.47
2025-11-12,Shakespeare's Sonnets,38.35,32.68,35.02,37.09,34.93,3.6,1,11,2,0,1.35,1.2414,65,2492.75,24.45,0.0979,4,10.65
2025-11-13,Shakespeare's Sonnets,34.71,32.49,35.48,37.19,35.05,3.6,1,11,3,0,1.35,1.4951,77,2672.67,24.54,-0.0097,4,9.64
2025-11-14,Shakespeare's Sonnets,37.69,32.42,35.3,37.22,34.98,3.6,0,11,4,0,1.35,1.284,66,2487.54,24.48,0.0775,4,10.47
